source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
ZCCHC17	ZRANB1	ZCCHC17	ZRANB1	0.1730	-0.0266	-0.0268	-0.0112	0.7156
ZCCHC9	ALOX5AP	ZCCHC9	ALOX5AP	0.1671	0.0547	0.0586	0.1315	0.4535
ZCCHC9	C6orf211	ZCCHC9	C6orf211	0.1672	-0.0263	-0.0265	-0.0213	0.7185
ZCCHC9	CDKN1A	ZCCHC9	CDKN1A	0.1731	-0.0228	-0.0229	-0.0175	0.7552
ZCCHC9	ESF1	ZCCHC9	ESF1	0.1732	-0.0296	-0.0297	-0.0285	0.6850
ZCCHC9	GMEB2	ZCCHC9	GMEB2	0.1783	-0.0186	-0.0186	-0.0101	0.7991
ZCCHC9	HERC5	ZCCHC9	HERC5	0.1675	-0.0131	-0.0131	-0.0054	0.8576
ZCCHC9	IFT43	ZCCHC9	IFT43	0.1490	-0.0131	-0.0131	-0.0057	0.8576
ZCCHC9	MSI2	ZCCHC9	MSI2	0.1441	-0.0228	-0.0229	-0.0173	0.7546
ZCCHC9	PGBD2	ZCCHC9	PGBD2	0.1803	-0.0186	-0.0186	-0.0106	0.7992
ZCCHC9	PLEK	ZCCHC9	PLEK	0.1779	0.2362	0.2700	0.1404	0.0010
ZCCHC9	RCOR3	ZCCHC9	RCOR3	0.1857	-0.0186	-0.0186	-0.0109	0.7991
ZCCHC9	SLU7	ZCCHC9	SLU7	0.1429	-0.0544	-0.0547	-0.0926	0.4558
ZCCHC9	STXBP2	ZCCHC9	STXBP2	0.1614	0.0245	0.0290	0.0428	0.7375
ZCCHC9	TRABD2A	ZCCHC9	TRABD2A	0.1648	0.0509	0.0436	0.0860	0.4853
ZDHHC18	ARHGAP18	ZDHHC18	ARHGAP18	0.1730	-0.0053	-0.0053	-0.0049	0.9422
ZDHHC18	ATG16L1	ZDHHC18	ATG16L1	0.1607	-0.0053	-0.0053	-0.0056	0.9422
ZDHHC18	CHST14	ZDHHC18	CHST14	0.1345	-0.0053	-0.0053	-0.0052	0.9422
ZDHHC18	MYO9A	ZDHHC18	MYO9A	0.1494	-0.0075	-0.0075	-0.0095	0.9183
ZDHHC18	NR4A2	ZDHHC18	NR4A2	0.1878	-0.0106	-0.0107	-0.0194	0.8847
ZDHHC18	PSTPIP2	ZDHHC18	PSTPIP2	0.1681	-0.0053	-0.0053	-0.0053	0.9422
ZDHHC18	SAMD4B	ZDHHC18	SAMD4B	0.1504	-0.0053	-0.0053	-0.0046	0.9422
ZDHHC18	SMARCD3	ZDHHC18	SMARCD3	0.1626	-0.0107	-0.0107	-0.0197	0.8839
ZDHHC18	TP53BP2	ZDHHC18	TP53BP2	0.1460	-0.0053	-0.0053	-0.0051	0.9422
ZDHHC18	ZNF317	ZDHHC18	ZNF317	0.1443	-0.0053	-0.0053	-0.0048	0.9422
ZDHHC5	AP5S1	ZDHHC5	AP5S1	0.1656	-0.0128	-0.0131	-0.0099	0.8605
ZDHHC5	BLZF1	ZDHHC5	BLZF1	0.1619	-0.0160	-0.0160	-0.0159	0.8264
ZDHHC5	DGCR6	ZDHHC5	DGCR6	0.1470	-0.0092	-0.0092	-0.0057	0.8997
ZDHHC5	FLYWCH2	ZDHHC5	FLYWCH2	0.1791	0.1999	0.1869	0.3187	0.0057
ZDHHC5	GPR68	ZDHHC5	GPR68	0.1570	0.4106	0.4028	0.3497	0.0000
ZDHHC5	HEXIM2	ZDHHC5	HEXIM2	0.1522	-0.0092	-0.0092	-0.0071	0.8997
ZDHHC5	IRF2BPL	ZDHHC5	IRF2BPL	0.1561	-0.0160	-0.0160	-0.0181	0.8268
ZDHHC5	ITPR1	ZDHHC5	ITPR1	0.1410	-0.0092	-0.0092	-0.0053	0.8997
ZDHHC5	KBTBD3	ZDHHC5	KBTBD3	0.1493	-0.0159	-0.0160	-0.0156	0.8273
ZDHHC5	LDHB	ZDHHC5	LDHB	0.1550	-0.0894	-0.1220	-0.3235	0.2199
ZDHHC5	LEPREL4	ZDHHC5	LEPREL4	0.1799	-0.0130	-0.0131	-0.0102	0.8586
ZDHHC5	MRPS28	ZDHHC5	MRPS28	0.1390	-0.0185	-0.0186	-0.0222	0.8005
ZDHHC5	PAPOLG	ZDHHC5	PAPOLG	0.1846	-0.0092	-0.0092	-0.0067	0.8997
ZDHHC5	PEX6	ZDHHC5	PEX6	0.1512	0.2694	0.2770	0.3376	0.0002
ZDHHC5	SLU7	ZDHHC5	SLU7	0.1563	-0.0382	-0.0384	-0.0926	0.6006
ZDHHC5	TMCO3	ZDHHC5	TMCO3	0.1971	-0.0185	-0.0186	-0.0226	0.7995
ZDHHC5	TSGA10	ZDHHC5	TSGA10	0.1605	-0.0092	-0.0092	-0.0067	0.8997
ZFYVE28	BICD2	ZFYVE28	BICD2	0.1624	-0.0075	-0.0075	-0.0059	0.9183
ZFYVE28	C22orf39	ZFYVE28	C22orf39	0.1481	-0.0288	-0.0291	-0.0708	0.6929
ZFYVE28	CACNA2D4	ZFYVE28	CACNA2D4	0.1885	-0.0106	-0.0106	-0.0100	0.8844
ZFYVE28	FAM214A	ZFYVE28	FAM214A	0.1616	-0.0075	-0.0075	-0.0048	0.9183
ZFYVE28	GPKOW	ZFYVE28	GPKOW	0.1672	-0.0200	-0.0202	-0.0363	0.7840
ZFYVE28	GTF2I	ZFYVE28	GTF2I	0.1614	-0.0075	-0.0075	-0.0055	0.9183
ZFYVE28	MRPS28	ZFYVE28	MRPS28	0.1577	-0.0150	-0.0151	-0.0219	0.8371
ZFYVE28	RHOT2	ZFYVE28	RHOT2	0.1655	-0.0227	-0.0230	-0.0491	0.7557
ZFYVE28	S100A9	ZFYVE28	S100A9	0.1420	-0.0228	-0.0230	-0.0492	0.7547
ZFYVE28	STRN	ZFYVE28	STRN	0.1708	-0.0075	-0.0075	-0.0052	0.9183
ZFYVE28	TMEM208	ZFYVE28	TMEM208	0.1737	-0.0360	-0.0363	-0.1146	0.6215
ZFYVE28	TSPYL4	ZFYVE28	TSPYL4	0.1492	-0.0075	-0.0075	-0.0045	0.9183
ZFYVE28	ZNF226	ZFYVE28	ZNF226	0.1569	-0.0185	-0.0186	-0.0336	0.7995
ZFYVE28	ZNF3	ZFYVE28	ZNF3	0.1821	-0.0106	-0.0106	-0.0091	0.8845
ZMIZ2	AGL	ZMIZ2	AGL	0.1613	-0.0075	-0.0075	-0.0110	0.9185
ZMIZ2	C1orf35	ZMIZ2	C1orf35	0.1665	-0.0151	-0.0152	-0.0378	0.8363
ZMIZ2	CAST	ZMIZ2	CAST	0.1479	-0.0219	-0.0220	-0.0819	0.7641
ZMIZ2	CD79A	ZMIZ2	CD79A	0.1638	-0.0074	-0.0075	-0.0114	0.9192
ZMIZ2	CKAP5	ZMIZ2	CKAP5	0.2201	-0.0075	-0.0075	-0.0105	0.9184
ZMIZ2	CXorf38	ZMIZ2	CXorf38	0.1615	-0.0075	-0.0075	-0.0098	0.9182
ZMIZ2	ETS2	ZMIZ2	ETS2	0.1613	-0.0092	-0.0092	-0.0149	0.8998
ZMIZ2	FAM210B	ZMIZ2	FAM210B	0.1841	-0.0119	-0.0120	-0.0247	0.8701
ZMIZ2	FEM1B	ZMIZ2	FEM1B	0.1582	-0.0075	-0.0075	-0.0100	0.9182
ZMIZ2	IKZF3	ZMIZ2	IKZF3	0.1669	-0.0053	-0.0053	-0.0055	0.9422
ZMIZ2	ISG15	ZMIZ2	ISG15	0.1656	-0.0325	-0.0326	-0.1632	0.6561
ZMIZ2	LRRC40	ZMIZ2	LRRC40	0.1489	-0.0092	-0.0092	-0.0169	0.8999
ZMIZ2	PINK1	ZMIZ2	PINK1	0.1523	-0.0075	-0.0075	-0.0094	0.9184
ZMIZ2	PRKAG1	ZMIZ2	PRKAG1	0.1874	-0.0171	-0.0171	-0.0498	0.8152
ZMIZ2	RGS2	ZMIZ2	RGS2	0.1804	-0.0171	-0.0171	-0.0491	0.8146
ZMIZ2	SCYL2	ZMIZ2	SCYL2	0.1732	-0.0092	-0.0092	-0.0148	0.8999
ZMYM3	ANKRD11	ZMYM3	ANKRD11	0.1618	-0.0119	-0.0120	-0.0269	0.8702
ZMYM3	CBLB	ZMYM3	CBLB	0.1875	-0.0075	-0.0075	-0.0125	0.9183
ZMYM3	COMMD3	ZMYM3	COMMD3	0.1749	-0.0241	-0.0242	-0.1044	0.7409
ZMYM3	ECD	ZMYM3	ECD	0.1956	-0.0074	-0.0075	-0.0094	0.9192
ZMYM3	ELMOD3	ZMYM3	ELMOD3	0.1410	-0.0092	-0.0092	-0.0151	0.9000
ZMYM3	HIST1H2AC	ZMYM3	HIST1H2AC	0.1345	-0.0092	-0.0092	-0.0161	0.9000
ZMYM3	KIF2A	ZMYM3	KIF2A	0.1493	-0.0219	-0.0220	-0.0898	0.7640
ZMYM3	LMNA	ZMYM3	LMNA	0.1587	-0.0092	-0.0092	-0.0170	0.8997
ZMYM3	NUDT1	ZMYM3	NUDT1	0.1657	-0.0196	-0.0197	-0.0729	0.7885
ZMYM3	NUDT9	ZMYM3	NUDT9	0.1658	-0.0131	-0.0131	-0.0332	0.8575
ZMYM3	PDLIM1	ZMYM3	PDLIM1	0.1734	-0.0074	-0.0075	-0.0125	0.9188
ZMYM3	PRDM4	ZMYM3	PRDM4	0.1908	-0.0053	-0.0053	-0.0058	0.9422
ZMYM3	RAB33A	ZMYM3	RAB33A	0.1560	-0.0107	-0.0107	-0.0225	0.8840
ZMYM3	RMND5A	ZMYM3	RMND5A	0.1697	-0.0075	-0.0075	-0.0107	0.9182
ZMYM3	SSR3	ZMYM3	SSR3	0.1512	0.2516	0.2362	1.0730	0.0005
ZMYM3	TIMP1	ZMYM3	TIMP1	0.1719	-0.0391	-0.0389	-0.2474	0.5922
ZMYM3	ZNF599	ZMYM3	ZNF599	0.1590	-0.0075	-0.0075	-0.0103	0.9186
ZMYM3	ZNF92	ZMYM3	ZNF92	0.1491	-0.0107	-0.0107	-0.0214	0.8840
ZNF124	ATAD1	ZNF124	ATAD1	0.1714	-0.0075	-0.0075	-0.0048	0.9182
ZNF124	B3GALT4	ZNF124	B3GALT4	0.1818	-0.0201	-0.0202	-0.0364	0.7834
ZNF124	DDX6	ZNF124	DDX6	0.1775	-0.0230	-0.0230	-0.0451	0.7532
ZNF124	DICER1	ZNF124	DICER1	0.1520	-0.0106	-0.0106	-0.0106	0.8842
ZNF124	HGS	ZNF124	HGS	0.1803	-0.0151	-0.0151	-0.0220	0.8363
ZNF124	SNAI3	ZNF124	SNAI3	0.1549	-0.0151	-0.0151	-0.0206	0.8361
ZNF197	AGL	ZNF197	AGL	0.1584	-0.0106	-0.0106	-0.0123	0.8846
ZNF197	ALDH9A1	ZNF197	ALDH9A1	0.2023	-0.0229	-0.0230	-0.0514	0.7537
ZNF197	ALOX5AP	ZNF197	ALOX5AP	0.1831	-0.0513	-0.0511	-0.2172	0.4820
ZNF197	BIRC3	ZNF197	BIRC3	0.1717	-0.0242	-0.0243	-0.0553	0.7403
ZNF197	CRTAM	ZNF197	CRTAM	0.1710	-0.0075	-0.0075	-0.0055	0.9182
ZNF197	DGAT1	ZNF197	DGAT1	0.1513	-0.0075	-0.0075	-0.0055	0.9182
ZNF197	FBXO2	ZNF197	FBXO2	0.1802	-0.0106	-0.0106	-0.0109	0.8842
ZNF197	HSH2D	ZNF197	HSH2D	0.1693	-0.0130	-0.0131	-0.0168	0.8584
ZNF197	IFI16	ZNF197	IFI16	0.1573	-0.0290	-0.0291	-0.0794	0.6911
ZNF197	LDHB	ZNF197	LDHB	0.1480	0.0664	0.0889	0.2970	0.3627
ZNF197	MACROD1	ZNF197	MACROD1	0.1580	-0.0075	-0.0075	-0.0058	0.9182
ZNF197	PRF1	ZNF197	PRF1	0.1586	-0.0186	-0.0186	-0.0348	0.7989
ZNF197	PRKRIP1	ZNF197	PRKRIP1	0.1446	-0.0130	-0.0131	-0.0179	0.8586
ZNF197	RAB11FIP1	ZNF197	RAB11FIP1	0.1478	-0.0106	-0.0106	-0.0106	0.8843
ZNF197	TRIB3	ZNF197	TRIB3	0.1384	-0.0106	-0.0106	-0.0118	0.8843
ZNF197	TRPM7	ZNF197	TRPM7	0.1755	-0.0131	-0.0131	-0.0157	0.8581
ZNF197	ZNF691	ZNF197	ZNF691	0.1557	-0.0106	-0.0106	-0.0103	0.8846
ZNF226	BACH1	ZNF226	BACH1	0.1748	-0.0131	-0.0131	-0.0044	0.8575
ZNF226	C2orf76	ZNF226	C2orf76	0.1825	-0.0131	-0.0131	-0.0053	0.8575
ZNF226	CHD1L	ZNF226	CHD1L	0.1796	-0.0295	-0.0297	-0.0252	0.6859
ZNF226	CST3	ZNF226	CST3	0.1653	-0.0262	-0.0265	-0.0219	0.7196
ZNF226	DNAJC10	ZNF226	DNAJC10	0.1774	-0.0131	-0.0131	-0.0052	0.8575
ZNF226	EEA1	ZNF226	EEA1	0.1590	-0.0351	-0.0353	-0.0385	0.6304
ZNF226	JUND	ZNF226	JUND	0.1600	-0.0324	-0.0326	-0.0327	0.6576
ZNF226	KDELR1	ZNF226	KDELR1	0.1736	-0.0400	-0.0402	-0.0467	0.5840
ZNF226	KPNA5	ZNF226	KPNA5	0.1701	-0.0131	-0.0131	-0.0057	0.8575
ZNF226	MECP2	ZNF226	MECP2	0.1544	-0.0325	-0.0326	-0.0312	0.6559
ZNF226	MORF4L2	ZNF226	MORF4L2	0.1490	-0.0376	-0.0378	-0.0407	0.6069
ZNF226	PLD4	ZNF226	PLD4	0.1827	-0.0131	-0.0131	-0.0052	0.8575
ZNF226	RGS3	ZNF226	RGS3	0.1713	-0.0131	-0.0131	-0.0045	0.8575
ZNF226	RPA1	ZNF226	RPA1	0.1817	-0.0422	-0.0425	-0.0504	0.5630
ZNF226	RPF1	ZNF226	RPF1	0.1514	-0.0486	-0.0489	-0.0687	0.5052
ZNF226	TSC22D1	ZNF226	TSC22D1	0.1560	-0.0131	-0.0131	-0.0057	0.8575
ZNF226	YTHDC1	ZNF226	YTHDC1	0.1546	-0.0466	-0.0468	-0.0643	0.5236
ZNF226	ZFYVE28	ZNF226	ZFYVE28	0.1569	-0.0185	-0.0186	-0.0102	0.7995
ZNF230	B3GALT4	ZNF230	B3GALT4	0.1735	-0.0201	-0.0202	-0.0375	0.7835
ZNF230	CCR7	ZNF230	CCR7	0.1474	0.1305	0.1163	0.5075	0.0727
ZNF230	DCAF10	ZNF230	DCAF10	0.1563	-0.0169	-0.0170	-0.0263	0.8166
ZNF230	ELMOD3	ZNF230	ELMOD3	0.1583	-0.0130	-0.0131	-0.0147	0.8587
ZNF230	FAM84B	ZNF230	FAM84B	0.1839	-0.0106	-0.0106	-0.0109	0.8843
ZNF230	HMGB2	ZNF230	HMGB2	0.1460	0.0505	0.0473	0.2415	0.4886
ZNF230	IDH1	ZNF230	IDH1	0.1346	-0.0075	-0.0075	-0.0052	0.9182
ZNF230	INADL	ZNF230	INADL	0.1463	-0.0075	-0.0075	-0.0053	0.9182
ZNF230	INO80C	ZNF230	INO80C	0.1613	-0.0150	-0.0151	-0.0228	0.8369
ZNF230	SH2D1B	ZNF230	SH2D1B	0.1701	-0.0075	-0.0075	-0.0059	0.9182
ZNF230	THAP2	ZNF230	THAP2	0.1762	-0.0201	-0.0202	-0.0359	0.7828
ZNF230	TMEM208	ZNF230	TMEM208	0.1663	0.1134	0.1201	0.3509	0.1192
ZNF230	TYMP	ZNF230	TYMP	0.1651	-0.0201	-0.0202	-0.0362	0.7830
ZNF273	AKAP8	ZNF273	AKAP8	0.1633	-0.0053	-0.0053	-0.0047	0.9422
ZNF273	ATG16L2	ZNF273	ATG16L2	0.1591	-0.0119	-0.0120	-0.0246	0.8703
ZNF273	CCDC152	ZNF273	CCDC152	0.1477	-0.0152	-0.0152	-0.0376	0.8353
ZNF273	CEP350	ZNF273	CEP350	0.1542	-0.0141	-0.0142	-0.0347	0.8466
ZNF273	GSTT1	ZNF273	GSTT1	0.1633	-0.0142	-0.0142	-0.0338	0.8459
ZNF273	IFI30	ZNF273	IFI30	0.1373	-0.0053	-0.0053	-0.0050	0.9422
ZNF273	MMP23B	ZNF273	MMP23B	0.1560	-0.0053	-0.0053	-0.0047	0.9422
ZNF273	MRPL35	ZNF273	MRPL35	0.1689	-0.0075	-0.0075	-0.0099	0.9182
ZNF273	MYL6	ZNF273	MYL6	0.1543	-0.0991	-0.0846	-0.7175	0.1736
ZNF273	PTDSS2	ZNF273	PTDSS2	0.1465	-0.0053	-0.0053	-0.0049	0.9422
ZNF273	RAB11FIP1	ZNF273	RAB11FIP1	0.1563	-0.0075	-0.0075	-0.0095	0.9182
ZNF273	SAT1	ZNF273	SAT1	0.1460	-0.0425	-0.0423	-0.2560	0.5603
ZNF273	ZNF181	ZNF273	ZNF181	0.1525	-0.0092	-0.0092	-0.0154	0.8996
ZNF277	BATF	ZNF277	BATF	0.1690	-0.0563	-0.0568	-0.0742	0.4402
ZNF277	CD226	ZNF277	CD226	0.1444	-0.0264	-0.0265	-0.0179	0.7177
ZNF277	DCAF5	ZNF277	DCAF5	0.1617	-0.0466	-0.0467	-0.0502	0.5234
ZNF277	EEA1	ZNF277	EEA1	0.1664	-0.0408	-0.0410	-0.0406	0.5766
ZNF277	FLYWCH2	ZNF277	FLYWCH2	0.1357	-0.0436	-0.0439	-0.0423	0.5501
ZNF277	HAUS3	ZNF277	HAUS3	0.1310	-0.0307	-0.0307	-0.0226	0.6746
ZNF277	ID2	ZNF277	ID2	0.1605	0.0404	0.0439	0.0805	0.5804
ZNF277	KDELR1	ZNF277	KDELR1	0.1636	-0.0464	-0.0467	-0.0492	0.5251
ZNF277	LAIR1	ZNF277	LAIR1	0.1584	-0.0343	-0.0345	-0.0270	0.6383
ZNF277	MKRN1	ZNF277	MKRN1	0.1873	0.0466	0.0388	0.0665	0.5236
ZNF277	NSMAF	ZNF277	NSMAF	0.1598	-0.0262	-0.0265	-0.0178	0.7199
ZNF277	PSAP	ZNF277	PSAP	0.2065	0.0496	0.0530	0.0868	0.4971
ZNF277	SLC9B2	ZNF277	SLC9B2	0.1868	-0.0152	-0.0152	-0.0054	0.8350
ZNF277	TSHZ1	ZNF277	TSHZ1	0.1478	0.1763	0.1537	0.1376	0.0150
ZNF277	TYK2	ZNF277	TYK2	0.1658	-0.0152	-0.0152	-0.0045	0.8350
ZNF277	UBE4B	ZNF277	UBE4B	0.1522	-0.0264	-0.0265	-0.0172	0.7174
ZNF277	ZNF92	ZNF277	ZNF92	0.1721	0.1604	0.1537	0.1141	0.0270
ZNF292	CHD8	ZNF292	CHD8	0.1589	-0.0075	-0.0075	-0.0045	0.9183
ZNF292	FHL3	ZNF292	FHL3	0.1480	-0.0075	-0.0075	-0.0049	0.9183
ZNF292	GALNS	ZNF292	GALNS	0.1501	-0.0106	-0.0106	-0.0096	0.8843
ZNF292	KHNYN	ZNF292	KHNYN	0.1780	-0.0106	-0.0106	-0.0097	0.8846
ZNF292	MIIP	ZNF292	MIIP	0.1953	-0.0105	-0.0106	-0.0083	0.8856
ZNF292	SLC22A18	ZNF292	SLC22A18	0.1671	-0.0185	-0.0186	-0.0301	0.8002
ZNF292	SNAPC1	ZNF292	SNAPC1	0.1516	-0.0106	-0.0106	-0.0100	0.8843
ZNF292	STOM	ZNF292	STOM	0.1518	-0.0200	-0.0202	-0.0331	0.7840
ZNF292	TMEM205	ZNF292	TMEM205	0.1514	-0.0301	-0.0302	-0.0701	0.6805
ZNF292	ZNF350	ZNF292	ZNF350	0.1790	-0.0151	-0.0151	-0.0187	0.8362
ZNF3	AK3	ZNF3	AK3	0.1653	0.4027	0.4252	1.0406	0.0000
ZNF3	CCDC152	ZNF3	CCDC152	0.1516	0.1886	0.2243	0.4198	0.0092
ZNF3	DUSP2	ZNF3	DUSP2	0.1550	-0.0418	-0.0418	-0.1791	0.5673
ZNF3	MOV10	ZNF3	MOV10	0.1546	-0.0130	-0.0131	-0.0197	0.8591
ZNF3	RUFY1	ZNF3	RUFY1	0.1344	0.2438	0.2967	0.4374	0.0007
ZNF3	SLC35G1	ZNF3	SLC35G1	0.1615	-0.0106	-0.0106	-0.0120	0.8845
ZNF3	ZFYVE28	ZNF3	ZFYVE28	0.1821	-0.0106	-0.0106	-0.0123	0.8845
ZNF317	ANO6	ZNF317	ANO6	0.1775	-0.0053	-0.0053	-0.0056	0.9422
ZNF317	ATXN7L1	ZNF317	ATXN7L1	0.1549	-0.0075	-0.0075	-0.0101	0.9184
ZNF317	GZMH	ZNF317	GZMH	0.1605	-0.0107	-0.0107	-0.0223	0.8839
ZNF317	HCG18	ZNF317	HCG18	0.1658	-0.0119	-0.0120	-0.0264	0.8702
ZNF317	JRKL	ZNF317	JRKL	0.1702	-0.0075	-0.0075	-0.0106	0.9182
ZNF317	LIMS1	ZNF317	LIMS1	0.1642	-0.0288	-0.0289	-0.1422	0.6928
ZNF317	MRE11A	ZNF317	MRE11A	0.1710	-0.0075	-0.0075	-0.0099	0.9186
ZNF317	PPIF	ZNF317	PPIF	0.1613	-0.0107	-0.0107	-0.0215	0.8840
ZNF317	PRR3	ZNF317	PRR3	0.1560	-0.0106	-0.0107	-0.0216	0.8845
ZNF317	PTPN18	ZNF317	PTPN18	0.1672	-0.0204	-0.0205	-0.0761	0.7797
ZNF317	SPATS2	ZNF317	SPATS2	0.1747	-0.0075	-0.0075	-0.0102	0.9184
ZNF317	TSPYL4	ZNF317	TSPYL4	0.1492	-0.0053	-0.0053	-0.0044	0.9422
ZNF317	ZDHHC18	ZNF317	ZDHHC18	0.1443	-0.0053	-0.0053	-0.0058	0.9422
ZNF317	ZNHIT6	ZNF317	ZNHIT6	0.1708	-0.0075	-0.0075	-0.0109	0.9182
ZNF33B	CD8A	ZNF33B	CD8A	0.1574	-0.0228	-0.0230	-0.0574	0.7545
ZNF33B	DNAJC1	ZNF33B	DNAJC1	0.1801	-0.0301	-0.0302	-0.0897	0.6802
ZNF33B	KRT1	ZNF33B	KRT1	0.1646	0.3259	0.3441	0.5026	0.0000
ZNF33B	NPAT	ZNF33B	NPAT	0.1442	-0.0151	-0.0151	-0.0259	0.8364
ZNF33B	PATL1	ZNF33B	PATL1	0.1509	-0.0075	-0.0075	-0.0065	0.9182
ZNF33B	SPIDR	ZNF33B	SPIDR	0.1742	-0.0106	-0.0106	-0.0122	0.8842
ZNF33B	TIGIT	ZNF33B	TIGIT	0.1703	-0.0201	-0.0202	-0.0437	0.7827
ZNF350	AIM1	ZNF350	AIM1	0.1511	-0.0241	-0.0241	-0.0284	0.7414
ZNF350	AMD1	ZNF350	AMD1	0.1411	-0.0344	-0.0345	-0.0577	0.6378
ZNF350	DGCR8	ZNF350	DGCR8	0.1528	-0.0185	-0.0186	-0.0157	0.8003
ZNF350	ID1	ZNF350	ID1	0.1537	-0.0151	-0.0151	-0.0100	0.8366
ZNF350	KIAA0232	ZNF350	KIAA0232	0.1687	-0.0107	-0.0107	-0.0053	0.8839
ZNF350	MFSD1	ZNF350	MFSD1	0.1640	-0.0241	-0.0241	-0.0285	0.7415
ZNF350	SAT1	ZNF350	SAT1	0.1645	-0.0093	-0.0170	-0.0312	0.8987
ZNF350	TBC1D23	ZNF350	TBC1D23	0.1689	-0.0107	-0.0107	-0.0057	0.8839
ZNF350	TET2	ZNF350	TET2	0.1538	-0.0184	-0.0186	-0.0191	0.8007
ZNF350	TNK2	ZNF350	TNK2	0.1674	-0.0107	-0.0107	-0.0055	0.8839
ZNF350	TYK2	ZNF350	TYK2	0.1711	-0.0107	-0.0107	-0.0045	0.8839
ZNF350	ZNF292	ZNF350	ZNF292	0.1790	-0.0151	-0.0151	-0.0122	0.8362
ZNF37A	CASC4	ZNF37A	CASC4	0.1859	-0.0214	-0.0216	-0.0440	0.7698
ZNF37A	CDKN2D	ZNF37A	CDKN2D	0.1660	0.0570	0.0693	0.2212	0.4345
ZNF37A	DGCR6	ZNF37A	DGCR6	0.1561	-0.0075	-0.0075	-0.0057	0.9186
ZNF37A	FCHO1	ZNF37A	FCHO1	0.1919	-0.0130	-0.0131	-0.0168	0.8589
ZNF37A	FEM1B	ZNF37A	FEM1B	0.1593	-0.0106	-0.0106	-0.0110	0.8848
ZNF37A	GOLGA5	ZNF37A	GOLGA5	0.1571	-0.0130	-0.0131	-0.0157	0.8589
ZNF37A	HGS	ZNF37A	HGS	0.1567	-0.0150	-0.0151	-0.0233	0.8371
ZNF37A	KIAA0232	ZNF37A	KIAA0232	0.1546	-0.0075	-0.0075	-0.0052	0.9186
ZNF37A	KIAA0930	ZNF37A	KIAA0930	0.1576	-0.0106	-0.0106	-0.0107	0.8851
ZNF37A	MBIP	ZNF37A	MBIP	0.1659	-0.0130	-0.0131	-0.0165	0.8591
ZNF37A	RHBDF2	ZNF37A	RHBDF2	0.1565	-0.0075	-0.0075	-0.0055	0.9186
ZNF37A	STK40	ZNF37A	STK40	0.1595	-0.0105	-0.0106	-0.0115	0.8859
ZNF37A	SYMPK	ZNF37A	SYMPK	0.1658	-0.0168	-0.0170	-0.0265	0.8181
ZNF37A	SYTL3	ZNF37A	SYTL3	0.1728	-0.0168	-0.0170	-0.0261	0.8179
ZNF37A	TMEM205	ZNF37A	TMEM205	0.1576	-0.0299	-0.0302	-0.0788	0.6819
ZNF480	AGL	ZNF480	AGL	0.1703	-0.0201	-0.0202	-0.0113	0.7836
ZNF480	AIF1	ZNF480	AIF1	0.1674	-0.0566	-0.0572	-0.0774	0.4376
ZNF480	BOD1	ZNF480	BOD1	0.1685	-0.0285	-0.0287	-0.0205	0.6961
ZNF480	CD1C	ZNF480	CD1C	0.1612	-0.0142	-0.0142	-0.0053	0.8459
ZNF480	CHST14	ZNF480	CHST14	0.1275	-0.0142	-0.0142	-0.0054	0.8459
ZNF480	COPRS	ZNF480	COPRS	0.1449	-0.0245	-0.0248	-0.0134	0.7370
ZNF480	DOLPP1	ZNF480	DOLPP1	0.1513	-0.0200	-0.0202	-0.0091	0.7839
ZNF480	LINC00152	ZNF480	LINC00152	0.1739	-0.0504	-0.0507	-0.0598	0.4895
ZNF480	MGLL	ZNF480	MGLL	0.1745	-0.0142	-0.0142	-0.0056	0.8459
ZNF480	PRF1	ZNF480	PRF1	0.1493	0.1080	0.1186	0.0975	0.1381
ZNF480	PRKRIP1	ZNF480	PRKRIP1	0.1728	-0.0246	-0.0248	-0.0163	0.7361
ZNF480	TBC1D7	ZNF480	TBC1D7	0.1506	-0.0320	-0.0321	-0.0257	0.6613
ZNF480	THAP2	ZNF480	THAP2	0.1796	-0.0381	-0.0382	-0.0344	0.6015
ZNF480	TUBA4A	ZNF480	TUBA4A	0.1536	-0.0484	-0.0552	-0.1088	0.5072
ZNF550	AGL	ZNF550	AGL	0.1633	-0.0075	-0.0075	-0.0112	0.9185
ZNF550	ALOX5AP	ZNF550	ALOX5AP	0.1439	-0.0362	-0.0361	-0.1978	0.6201
ZNF550	CAMTA1	ZNF550	CAMTA1	0.1405	-0.0142	-0.0142	-0.0351	0.8461
ZNF550	CCAR2	ZNF550	CCAR2	0.1682	-0.0090	-0.0092	-0.0175	0.9014
ZNF550	CDC27	ZNF550	CDC27	0.1601	-0.0106	-0.0107	-0.0198	0.8844
ZNF550	ETFA	ZNF550	ETFA	0.1668	-0.0092	-0.0092	-0.0152	0.8999
ZNF550	FAM210B	ZNF550	FAM210B	0.1496	-0.0119	-0.0120	-0.0252	0.8701
ZNF550	GBP1	ZNF550	GBP1	0.1498	-0.0179	-0.0180	-0.0555	0.8065
ZNF550	IRAK1	ZNF550	IRAK1	0.1626	-0.0053	-0.0053	-0.0050	0.9422
ZNF550	KIF2A	ZNF550	KIF2A	0.1562	-0.0219	-0.0220	-0.0835	0.7640
