source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
ZNF230	GPRIN3	ZNF230	GPRIN3	0.1744	-0.0092	-0.0092	-0.0061	0.9097
ZNF230	GSTO1	ZNF230	GSTO1	0.1705	-0.0328	-0.0329	-0.0806	0.6847
ZNF230	HIST1H1C	ZNF230	HIST1H1C	0.1630	-0.0370	-0.0371	-0.1004	0.6464
ZNF230	IQGAP1	ZNF230	IQGAP1	0.1845	-0.0185	-0.0185	-0.0260	0.8189
ZNF230	SLC27A5	ZNF230	SLC27A5	0.1774	-0.0130	-0.0130	-0.0142	0.8723
ZNF230	STAG2	ZNF230	STAG2	0.2110	-0.0207	-0.0207	-0.0328	0.7975
ZNF230	TCF12	ZNF230	TCF12	0.1750	-0.0092	-0.0092	-0.0063	0.9097
ZNF230	WDR92	ZNF230	WDR92	0.1678	-0.0130	-0.0130	-0.0128	0.8722
ZNF230	XCL2	ZNF230	XCL2	0.1773	-0.0092	-0.0092	-0.0066	0.9097
ZNF230	ZNF550	ZNF230	ZNF550	0.1868	-0.0130	-0.0130	-0.0135	0.8724
ZNF277	ACOT13	ZNF277	ACOT13	0.1454	-0.0330	-0.0331	-0.0314	0.6830
ZNF277	AGPAT1	ZNF277	AGPAT1	0.1953	-0.0253	-0.0255	-0.0185	0.7537
ZNF277	CCDC28B	ZNF277	CCDC28B	0.1713	-0.0419	-0.0423	-0.0508	0.6035
ZNF277	CCDC59	ZNF277	CCDC59	0.1910	-0.0421	-0.0423	-0.0495	0.6017
ZNF277	FLNA	ZNF277	FLNA	0.1738	-0.0391	-0.0394	-0.0448	0.6276
ZNF277	GIMAP7	ZNF277	GIMAP7	0.1788	0.0844	0.0627	0.2126	0.2948
ZNF277	GLT8D1	ZNF277	GLT8D1	0.1940	0.1184	0.1317	0.1306	0.1408
ZNF277	ID1	ZNF277	ID1	0.1826	-0.0146	-0.0146	-0.0060	0.8567
ZNF277	ITM2C	ZNF277	ITM2C	0.1675	-0.0473	-0.0476	-0.0625	0.5580
ZNF277	KPNA4	ZNF277	KPNA4	0.1775	-0.0294	-0.0295	-0.0241	0.7155
ZNF277	MAN1A2	ZNF277	MAN1A2	0.2059	-0.0207	-0.0207	-0.0131	0.7979
ZNF277	PHF21A	ZNF277	PHF21A	0.1804	-0.0207	-0.0207	-0.0119	0.7980
ZNF277	RASSF1	ZNF277	RASSF1	0.1810	0.0879	0.0960	0.1129	0.2753
ZNF277	RSU1	ZNF277	RSU1	0.2005	-0.0522	-0.0525	-0.0727	0.5176
ZNF277	SLK	ZNF277	SLK	0.1772	-0.0146	-0.0146	-0.0065	0.8567
ZNF277	WARS	ZNF277	WARS	0.1787	-0.0254	-0.0255	-0.0190	0.7531
ZNF277	ZMYM3	ZNF277	ZMYM3	0.1539	-0.0146	-0.0146	-0.0060	0.8567
ZNF292	ACSS2	ZNF292	ACSS2	0.2022	-0.0254	-0.0255	-0.0209	0.7526
ZNF292	CEBPG	ZNF292	CEBPG	0.1682	-0.0295	-0.0295	-0.0255	0.7150
ZNF292	CEP85L	ZNF292	CEP85L	0.1826	0.1124	0.1132	0.1421	0.1626
ZNF292	COTL1	ZNF292	COTL1	0.1960	-0.0171	-0.0192	-0.0417	0.8322
ZNF292	FCER1A	ZNF292	FCER1A	0.1762	-0.0146	-0.0146	-0.0065	0.8564
ZNF292	HOTAIRM1	ZNF292	HOTAIRM1	0.1930	-0.0255	-0.0255	-0.0201	0.7523
ZNF292	IFT43	ZNF292	IFT43	0.1688	0.2177	0.2081	0.1949	0.0063
ZNF292	INTS1	ZNF292	INTS1	0.1753	-0.0146	-0.0146	-0.0067	0.8564
ZNF292	LIMS2	ZNF292	LIMS2	0.1700	-0.0207	-0.0207	-0.0117	0.7974
ZNF292	LYAR	ZNF292	LYAR	0.1753	-0.0422	-0.0423	-0.0543	0.6009
ZNF292	PEX11B	ZNF292	PEX11B	0.2022	-0.0146	-0.0146	-0.0068	0.8564
ZNF292	RSF1	ZNF292	RSF1	0.1852	-0.0394	-0.0394	-0.0476	0.6255
ZNF292	SLC29A3	ZNF292	SLC29A3	0.1961	-0.0146	-0.0146	-0.0063	0.8564
ZNF292	TESC	ZNF292	TESC	0.2046	-0.0146	-0.0146	-0.0068	0.8564
ZNF292	ZNF567	ZNF292	ZNF567	0.1902	-0.0255	-0.0255	-0.0200	0.7523
ZNF292	ZSCAN2	ZNF292	ZSCAN2	0.1626	-0.0146	-0.0146	-0.0063	0.8564
ZNF317	AHNAK	ZNF317	AHNAK	0.1976	-0.0160	-0.0160	-0.0133	0.8433
ZNF317	AP5B1	ZNF317	AP5B1	0.2141	-0.0112	-0.0112	-0.0064	0.8892
ZNF317	BPNT1	ZNF317	BPNT1	0.1749	-0.0196	-0.0196	-0.0202	0.8085
ZNF317	EHBP1L1	ZNF317	EHBP1L1	0.1495	-0.0160	-0.0160	-0.0140	0.8433
ZNF317	FCRL3	ZNF317	FCRL3	0.1671	-0.0112	-0.0112	-0.0070	0.8892
ZNF317	GGA1	ZNF317	GGA1	0.1934	-0.0384	-0.0385	-0.0750	0.6337
ZNF317	IFT43	ZNF317	IFT43	0.1947	-0.0227	-0.0227	-0.0270	0.7785
ZNF317	KIAA0922	ZNF317	KIAA0922	0.1602	-0.0112	-0.0112	-0.0070	0.8892
ZNF317	KIAA1430	ZNF317	KIAA1430	0.2057	-0.0254	-0.0255	-0.0370	0.7525
ZNF317	MAFG	ZNF317	MAFG	0.1770	-0.0112	-0.0112	-0.0062	0.8892
ZNF317	PAPOLG	ZNF317	PAPOLG	0.1592	-0.0112	-0.0112	-0.0066	0.8892
ZNF317	PARP4	ZNF317	PARP4	0.1714	-0.0112	-0.0112	-0.0060	0.8892
ZNF317	PEX11B	ZNF317	PEX11B	0.1821	-0.0112	-0.0112	-0.0069	0.8892
ZNF317	SETX	ZNF317	SETX	0.1693	-0.0159	-0.0160	-0.0150	0.8436
ZNF317	TLK1	ZNF317	TLK1	0.1984	-0.0325	-0.0325	-0.0535	0.6871
ZNF33B	C12orf75	ZNF33B	C12orf75	0.1986	-0.0402	-0.0404	-0.0818	0.6184
ZNF33B	CEP57	ZNF33B	CEP57	0.1588	-0.0324	-0.0325	-0.0546	0.6879
ZNF33B	DGCR8	ZNF33B	DGCR8	0.1947	-0.0159	-0.0160	-0.0123	0.8434
ZNF33B	ELF4	ZNF33B	ELF4	0.1741	-0.0112	-0.0112	-0.0069	0.8893
ZNF33B	ELMO2	ZNF33B	ELMO2	0.1550	-0.0159	-0.0160	-0.0132	0.8434
ZNF33B	GALM	ZNF33B	GALM	0.1864	-0.0112	-0.0112	-0.0060	0.8893
ZNF33B	KLRB1	ZNF33B	KLRB1	0.1577	-0.0112	-0.0112	-0.0067	0.8893
ZNF33B	MAN1A2	ZNF33B	MAN1A2	0.2031	-0.0159	-0.0160	-0.0141	0.8435
ZNF33B	NAGA	ZNF33B	NAGA	0.1724	-0.0159	-0.0160	-0.0130	0.8435
ZNF33B	PML	ZNF33B	PML	0.1607	-0.0159	-0.0160	-0.0125	0.8435
ZNF33B	POP4	ZNF33B	POP4	0.1939	-0.0303	-0.0303	-0.0466	0.7076
ZNF33B	PYHIN1	ZNF33B	PYHIN1	0.1444	-0.0280	-0.0280	-0.0385	0.7290
ZNF33B	ZNF681	ZNF33B	ZNF681	0.1950	-0.0227	-0.0227	-0.0255	0.7787
ZNF350	ABHD11	ZNF350	ABHD11	0.1712	-0.0159	-0.0160	-0.0172	0.8434
ZNF350	CD79B	ZNF350	CD79B	0.1651	-0.0227	-0.0228	-0.0353	0.7781
ZNF350	CDC27	ZNF350	CDC27	0.1558	-0.0130	-0.0130	-0.0113	0.8723
ZNF350	GPX1	ZNF350	GPX1	0.1984	-0.0609	-0.0606	-0.2148	0.4500
ZNF350	GSTP1	ZNF350	GSTP1	0.1909	0.0746	0.0649	0.2591	0.3546
ZNF350	IGFBP7	ZNF350	IGFBP7	0.1950	-0.0091	-0.0092	-0.0055	0.9098
ZNF350	IRAK1	ZNF350	IRAK1	0.1653	-0.0091	-0.0092	-0.0056	0.9098
ZNF350	KIAA1430	ZNF350	KIAA1430	0.1591	-0.0207	-0.0207	-0.0322	0.7976
ZNF350	SFXN3	ZNF350	SFXN3	0.1761	-0.0091	-0.0092	-0.0054	0.9098
ZNF37A	ANKIB1	ZNF37A	ANKIB1	0.1656	-0.0065	-0.0065	-0.0064	0.9363
ZNF37A	AP5S1	ZNF37A	AP5S1	0.1831	-0.0065	-0.0065	-0.0069	0.9363
ZNF37A	ATAD3A	ZNF37A	ATAD3A	0.1838	-0.0112	-0.0112	-0.0195	0.8892
ZNF37A	BCL2L1	ZNF37A	BCL2L1	0.1853	-0.0091	-0.0092	-0.0139	0.9099
ZNF37A	C10orf118	ZNF37A	C10orf118	0.1917	-0.0174	-0.0174	-0.0473	0.8293
ZNF37A	C16orf87	ZNF37A	C16orf87	0.1835	-0.0112	-0.0112	-0.0200	0.8892
ZNF37A	CRAT	ZNF37A	CRAT	0.2092	-0.0092	-0.0092	-0.0128	0.9097
ZNF37A	CYHR1	ZNF37A	CYHR1	0.1658	-0.0130	-0.0130	-0.0266	0.8718
ZNF37A	DDX6	ZNF37A	DDX6	0.1616	-0.0199	-0.0199	-0.0582	0.8056
ZNF37A	DIAPH1	ZNF37A	DIAPH1	0.1723	-0.0198	-0.0199	-0.0599	0.8058
ZNF37A	GSK3B	ZNF37A	GSK3B	0.1810	-0.0112	-0.0112	-0.0196	0.8894
ZNF37A	GSTO1	ZNF37A	GSTO1	0.1819	-0.0231	-0.0232	-0.0824	0.7747
ZNF37A	GZMK	ZNF37A	GZMK	0.1622	-0.0130	-0.0130	-0.0298	0.8719
ZNF37A	KIAA0040	ZNF37A	KIAA0040	0.1627	-0.0112	-0.0112	-0.0196	0.8892
ZNF37A	KIF2A	ZNF37A	KIF2A	0.1773	-0.0288	-0.0289	-0.1258	0.7212
ZNF37A	MBNL3	ZNF37A	MBNL3	0.1701	-0.0065	-0.0065	-0.0061	0.9363
ZNF37A	NCR3	ZNF37A	NCR3	0.1852	-0.0198	-0.0199	-0.0609	0.8059
ZNF37A	PPIF	ZNF37A	PPIF	0.2032	-0.0065	-0.0065	-0.0064	0.9363
ZNF37A	SWSAP1	ZNF37A	SWSAP1	0.1639	-0.0112	-0.0112	-0.0200	0.8892
ZNF37A	ZNF683	ZNF37A	ZNF683	0.1867	-0.0065	-0.0065	-0.0067	0.9363
ZNF384	ARL13B	ZNF384	ARL13B	0.1642	-0.0158	-0.0160	-0.0208	0.8444
ZNF384	CCAR2	ZNF384	CCAR2	0.1823	-0.0129	-0.0130	-0.0136	0.8733
ZNF384	FHOD1	ZNF384	FHOD1	0.1901	-0.0091	-0.0092	-0.0065	0.9101
ZNF384	IFI16	ZNF384	IFI16	0.1736	-0.0129	-0.0130	-0.0130	0.8728
ZNF384	NPAT	ZNF384	NPAT	0.1977	-0.0091	-0.0092	-0.0063	0.9101
ZNF384	PEX11B	ZNF384	PEX11B	0.1861	-0.0091	-0.0092	-0.0066	0.9101
ZNF384	PPP1R16B	ZNF384	PPP1R16B	0.1750	-0.0129	-0.0130	-0.0129	0.8729
ZNF384	S100B	ZNF384	S100B	0.1859	0.1242	0.1159	0.4380	0.1223
ZNF384	STX10	ZNF384	STX10	0.1645	-0.0263	-0.0265	-0.0536	0.7449
ZNF384	TSGA10	ZNF384	TSGA10	0.1700	-0.0091	-0.0092	-0.0067	0.9101
ZNF480	C6orf211	ZNF480	C6orf211	0.1791	-0.0146	-0.0146	-0.0073	0.8565
ZNF480	CD63	ZNF480	CD63	0.1749	0.2130	0.2137	0.3270	0.0076
ZNF480	DGCR6	ZNF480	DGCR6	0.1777	-0.0254	-0.0255	-0.0191	0.7526
ZNF480	HEMGN	ZNF480	HEMGN	0.1768	-0.0254	-0.0255	-0.0206	0.7528
ZNF480	ID1	ZNF480	ID1	0.1947	-0.0146	-0.0146	-0.0066	0.8565
ZNF480	MOV10	ZNF480	MOV10	0.1820	0.2537	0.2429	0.2098	0.0014
ZNF480	PSEN1	ZNF480	PSEN1	0.1662	-0.0146	-0.0146	-0.0073	0.8565
ZNF480	SP3	ZNF480	SP3	0.1792	-0.0295	-0.0295	-0.0274	0.7150
ZNF480	TCF20	ZNF480	TCF20	0.1835	-0.0207	-0.0207	-0.0136	0.7975
ZNF480	YWHAH	ZNF480	YWHAH	0.2035	-0.0254	-0.0255	-0.0206	0.7528
ZNF480	ZZEF1	ZNF480	ZZEF1	0.1627	-0.0146	-0.0146	-0.0062	0.8565
ZNF550	AKAP10	ZNF550	AKAP10	0.1780	-0.0091	-0.0092	-0.0064	0.9099
ZNF550	ALDH9A1	ZNF550	ALDH9A1	0.1937	-0.0297	-0.0298	-0.0638	0.7126
ZNF550	ARID5B	ZNF550	ARID5B	0.1698	-0.0246	-0.0247	-0.0439	0.7602
ZNF550	CARS	ZNF550	CARS	0.1709	-0.0312	-0.0314	-0.0700	0.6988
ZNF550	CDC27	ZNF550	CDC27	0.2034	-0.0130	-0.0130	-0.0121	0.8725
ZNF550	CFP	ZNF550	CFP	0.1941	-0.0207	-0.0207	-0.0303	0.7976
ZNF550	CHST2	ZNF550	CHST2	0.1868	-0.0091	-0.0092	-0.0059	0.9099
ZNF550	COL6A2	ZNF550	COL6A2	0.1930	-0.0091	-0.0092	-0.0061	0.9099
ZNF550	DCAF5	ZNF550	DCAF5	0.1847	0.4053	0.4015	0.5021	0.0000
ZNF550	FCER1G	ZNF550	FCER1G	0.1958	-0.0246	-0.0247	-0.0438	0.7603
ZNF550	HIST1H2AC	ZNF550	HIST1H2AC	0.1706	-0.0130	-0.0130	-0.0124	0.8724
ZNF550	IFI44L	ZNF550	IFI44L	0.1837	-0.0091	-0.0092	-0.0073	0.9099
ZNF550	IL11RA	ZNF550	IL11RA	0.1943	-0.0091	-0.0092	-0.0071	0.9099
ZNF550	JRKL	ZNF550	JRKL	0.1774	-0.0091	-0.0092	-0.0064	0.9099
ZNF550	LDHB	ZNF550	LDHB	0.1685	0.0766	0.1266	0.2677	0.3421
ZNF550	MED28	ZNF550	MED28	0.1788	0.1923	0.2114	0.3915	0.0162
ZNF550	MYSM1	ZNF550	MYSM1	0.1925	-0.0130	-0.0130	-0.0126	0.8725
ZNF550	NR4A1	ZNF550	NR4A1	0.1687	-0.0091	-0.0092	-0.0063	0.9099
ZNF550	SDPR	ZNF550	SDPR	0.2043	-0.0091	-0.0092	-0.0066	0.9099
ZNF550	SETD3	ZNF550	SETD3	0.1657	-0.0159	-0.0160	-0.0185	0.8436
ZNF550	SPAG9	ZNF550	SPAG9	0.1763	-0.0129	-0.0130	-0.0132	0.8733
ZNF550	SPON2	ZNF550	SPON2	0.1899	-0.0158	-0.0160	-0.0186	0.8443
ZNF550	THAP2	ZNF550	THAP2	0.1797	-0.0158	-0.0160	-0.0207	0.8449
ZNF550	TNFSF10	ZNF550	TNFSF10	0.1650	-0.0246	-0.0247	-0.0445	0.7604
ZNF550	ZNF230	ZNF550	ZNF230	0.1868	-0.0130	-0.0130	-0.0125	0.8724
ZNF567	BROX	ZNF567	BROX	0.1994	-0.0112	-0.0112	-0.0068	0.8892
ZNF567	IFITM3	ZNF567	IFITM3	0.1755	-0.0160	-0.0160	-0.0134	0.8433
ZNF567	LDLRAD4	ZNF567	LDLRAD4	0.1740	-0.0160	-0.0160	-0.0135	0.8433
ZNF567	LIMS1	ZNF567	LIMS1	0.1711	-0.0345	-0.0346	-0.0609	0.6693
ZNF567	MED19	ZNF567	MED19	0.1947	-0.0279	-0.0280	-0.0377	0.7292
ZNF567	MSL3	ZNF567	MSL3	0.1994	-0.0227	-0.0227	-0.0267	0.7788
ZNF567	S100A8	ZNF567	S100A8	0.1922	-0.0159	-0.0160	-0.0139	0.8434
ZNF567	SLA	ZNF567	SLA	0.1847	0.2155	0.2193	0.3015	0.0069
ZNF567	TP53	ZNF567	TP53	0.1786	-0.0226	-0.0227	-0.0271	0.7797
ZNF567	ZNF292	ZNF567	ZNF292	0.1902	-0.0255	-0.0255	-0.0324	0.7523
ZNF569	CD300A	ZNF569	CD300A	0.1758	-0.0091	-0.0092	-0.0061	0.9098
ZNF569	COTL1	ZNF569	COTL1	0.1679	0.0584	0.0513	0.2312	0.4688
ZNF569	CTSS	ZNF569	CTSS	0.1539	-0.0496	-0.0495	-0.1694	0.5389
ZNF569	EFCAB14	ZNF569	EFCAB14	0.2293	-0.0091	-0.0092	-0.0064	0.9098
ZNF569	HERC5	ZNF569	HERC5	0.1631	-0.0091	-0.0092	-0.0063	0.9098
ZNF569	INO80C	ZNF569	INO80C	0.1733	-0.0091	-0.0092	-0.0064	0.9098
ZNF569	KPNA4	ZNF569	KPNA4	0.1769	-0.0185	-0.0185	-0.0263	0.8190
ZNF569	LARP4	ZNF569	LARP4	0.1846	-0.0091	-0.0092	-0.0066	0.9098
ZNF569	MAST3	ZNF569	MAST3	0.1559	-0.0091	-0.0092	-0.0068	0.9098
ZNF569	MS4A1	ZNF569	MS4A1	0.1653	-0.0091	-0.0092	-0.0065	0.9098
ZNF569	MTO1	ZNF569	MTO1	0.1786	-0.0130	-0.0130	-0.0148	0.8722
ZNF569	NRAS	ZNF569	NRAS	0.2042	-0.0159	-0.0160	-0.0204	0.8440
ZNF569	NSUN4	ZNF569	NSUN4	0.1922	-0.0091	-0.0092	-0.0075	0.9098
ZNF569	PPP6R2	ZNF569	PPP6R2	0.1833	-0.0185	-0.0185	-0.0272	0.8191
ZNF569	PRR3	ZNF569	PRR3	0.1979	-0.0091	-0.0092	-0.0066	0.9098
ZNF569	PRRT3	ZNF569	PRRT3	0.1553	-0.0091	-0.0092	-0.0068	0.9098
ZNF569	SBNO1	ZNF569	SBNO1	0.1872	-0.0227	-0.0228	-0.0401	0.7782
ZNF569	STARD3	ZNF569	STARD3	0.1717	-0.0225	-0.0228	-0.0427	0.7800
ZNF569	TRNT1	ZNF569	TRNT1	0.1652	-0.0130	-0.0130	-0.0130	0.8723
ZNF593	ATAD3A	ZNF593	ATAD3A	0.1988	-0.0227	-0.0227	-0.0192	0.7785
ZNF593	BROX	ZNF593	BROX	0.1778	-0.0130	-0.0130	-0.0069	0.8718
ZNF593	C17orf75	ZNF593	C17orf75	0.1812	-0.0130	-0.0130	-0.0067	0.8718
ZNF593	CD8A	ZNF593	CD8A	0.1810	-0.0770	-0.0770	-0.1974	0.3391
ZNF593	CRAT	ZNF593	CRAT	0.2021	-0.0185	-0.0185	-0.0126	0.8189
ZNF593	CRIP2	ZNF593	CRIP2	0.1771	-0.0444	-0.0446	-0.0757	0.5818
ZNF593	DCAF10	ZNF593	DCAF10	0.1627	-0.0130	-0.0130	-0.0064	0.8718
ZNF593	DNAJC21	ZNF593	DNAJC21	0.1853	-0.0263	-0.0263	-0.0268	0.7447
ZNF593	FOS	ZNF593	FOS	0.2001	-0.0006	-0.0048	-0.0017	0.9938
ZNF593	HIST1H2AC	ZNF593	HIST1H2AC	0.1874	0.3453	0.3466	0.2436	0.0000
ZNF593	IQGAP2	ZNF593	IQGAP2	0.1740	-0.0226	-0.0227	-0.0215	0.7796
ZNF593	MPP1	ZNF593	MPP1	0.1673	-0.0260	-0.0263	-0.0298	0.7472
ZNF593	MS4A6A	ZNF593	MS4A6A	0.1902	-0.0130	-0.0130	-0.0066	0.8718
ZNF593	MSMO1	ZNF593	MSMO1	0.1748	0.2708	0.2744	0.2368	0.0006
ZNF593	NKAP	ZNF593	NKAP	0.1808	-0.0508	-0.0509	-0.0928	0.5289
ZNF593	PGPEP1	ZNF593	PGPEP1	0.1996	-0.0185	-0.0185	-0.0125	0.8190
ZNF593	RRBP1	ZNF593	RRBP1	0.1672	-0.0130	-0.0130	-0.0063	0.8718
ZNF593	RRP1	ZNF593	RRP1	0.1842	-0.0263	-0.0263	-0.0261	0.7447
ZNF593	SPON2	ZNF593	SPON2	0.1790	-0.0226	-0.0227	-0.0196	0.7796
ZNF593	STMN1	ZNF593	STMN1	0.1940	-0.0619	-0.0620	-0.1336	0.4425
ZNF593	SYNE2	ZNF593	SYNE2	0.2058	-0.0324	-0.0324	-0.0402	0.6882
ZNF593	TTC38	ZNF593	TTC38	0.2053	-0.0130	-0.0130	-0.0069	0.8718
ZNF593	UGGT1	ZNF593	UGGT1	0.1864	-0.0227	-0.0227	-0.0201	0.7786
ZNF599	C2orf76	ZNF599	C2orf76	0.2124	-0.0092	-0.0092	-0.0134	0.9097
ZNF599	CCDC146	ZNF599	CCDC146	0.1633	-0.0065	-0.0065	-0.0072	0.9363
ZNF599	CD3D	ZNF599	CD3D	0.1683	0.0492	0.0760	0.2987	0.5419
ZNF599	CRIP2	ZNF599	CRIP2	0.1549	-0.0220	-0.0221	-0.0806	0.7850
ZNF599	DNAJC1	ZNF599	DNAJC1	0.1929	0.4583	0.4853	0.9787	0.0000
ZNF599	DNTTIP2	ZNF599	DNTTIP2	0.1859	-0.0160	-0.0161	-0.0427	0.8425
ZNF599	GNGT2	ZNF599	GNGT2	0.1825	-0.0065	-0.0065	-0.0066	0.9363
ZNF599	KIAA0040	ZNF599	KIAA0040	0.1807	-0.0112	-0.0112	-0.0207	0.8892
ZNF599	MS4A1	ZNF599	MS4A1	0.1950	-0.0065	-0.0065	-0.0068	0.9363
ZNF599	NADSYN1	ZNF599	NADSYN1	0.1618	-0.0091	-0.0092	-0.0147	0.9100
ZNF599	NGFRAP1	ZNF599	NGFRAP1	0.1601	0.1435	0.1258	0.7909	0.0740
ZNF599	PPAPDC1B	ZNF599	PPAPDC1B	0.1598	-0.0065	-0.0065	-0.0075	0.9363
ZNF599	PRKCI	ZNF599	PRKCI	0.1632	-0.0065	-0.0065	-0.0080	0.9363
ZNF599	RANBP6	ZNF599	RANBP6	0.1985	-0.0065	-0.0065	-0.0069	0.9363
ZNF599	RMDN1	ZNF599	RMDN1	0.1807	-0.0112	-0.0112	-0.0203	0.8895
ZNF599	TUG1	ZNF599	TUG1	0.1648	-0.0065	-0.0065	-0.0073	0.9363
ZNF599	WNT10A	ZNF599	WNT10A	0.1804	-0.0065	-0.0065	-0.0072	0.9363
ZNF672	APAF1	ZNF672	APAF1	0.1959	-0.0196	-0.0196	-0.0202	0.8085
ZNF672	ATRIP	ZNF672	ATRIP	0.1658	-0.0159	-0.0160	-0.0125	0.8436
ZNF672	DGCR8	ZNF672	DGCR8	0.1922	-0.0159	-0.0160	-0.0125	0.8436
ZNF672	DOHH	ZNF672	DOHH	0.1761	0.2229	0.2632	0.2689	0.0052
ZNF672	ECD	ZNF672	ECD	0.1835	0.2673	0.3116	0.2759	0.0007
ZNF672	FCGRT	ZNF672	FCGRT	0.2072	-0.0534	-0.0535	-0.1426	0.5082
ZNF672	FCHO1	ZNF672	FCHO1	0.1898	-0.0112	-0.0112	-0.0066	0.8894
ZNF672	HAUS2	ZNF672	HAUS2	0.1855	-0.0112	-0.0112	-0.0065	0.8894
ZNF672	MACROD1	ZNF672	MACROD1	0.1605	-0.0195	-0.0196	-0.0217	0.8093
ZNF672	MLH3	ZNF672	MLH3	0.1870	0.2489	0.2669	0.2931	0.0017
ZNF672	NUDT1	ZNF672	NUDT1	0.1687	-0.0385	-0.0385	-0.0724	0.6336
ZNF672	PIK3C3	ZNF672	PIK3C3	0.1722	0.2974	0.3159	0.3001	0.0002
ZNF672	RELL2	ZNF672	RELL2	0.1871	-0.0195	-0.0196	-0.0204	0.8087
ZNF672	ROCK1	ZNF672	ROCK1	0.1870	0.1152	0.1245	0.2371	0.1520
ZNF672	SH2D1B	ZNF672	SH2D1B	0.1683	-0.0112	-0.0112	-0.0069	0.8894
ZNF672	TMEM208	ZNF672	TMEM208	0.1983	-0.0301	-0.0303	-0.0484	0.7092
ZNF672	TMEM55A	ZNF672	TMEM55A	0.1613	-0.0112	-0.0112	-0.0058	0.8894
ZNF672	ZMYM3	ZNF672	ZMYM3	0.1790	-0.0112	-0.0112	-0.0066	0.8894
ZNF681	ABCB7	ZNF681	ABCB7	0.1908	-0.0227	-0.0227	-0.0202	0.7785
ZNF681	AIF1	ZNF681	AIF1	0.1808	0.0198	0.0160	0.0498	0.8065
ZNF681	BPNT1	ZNF681	BPNT1	0.1783	-0.0226	-0.0227	-0.0205	0.7790
ZNF681	CHD1L	ZNF681	CHD1L	0.2041	-0.0183	-0.0185	-0.0143	0.8202
ZNF681	DUSP28	ZNF681	DUSP28	0.1971	-0.0185	-0.0185	-0.0139	0.8190
ZNF681	ESF1	ZNF681	ESF1	0.1699	-0.0226	-0.0227	-0.0211	0.7791
ZNF681	FBXO2	ZNF681	FBXO2	0.1732	-0.0130	-0.0130	-0.0065	0.8718
ZNF681	GIGYF2	ZNF681	GIGYF2	0.1866	-0.0263	-0.0263	-0.0249	0.7447
ZNF681	GOLGA5	ZNF681	GOLGA5	0.1773	-0.0227	-0.0227	-0.0199	0.7785
ZNF681	GRN	ZNF681	GRN	0.1769	-0.0227	-0.0227	-0.0204	0.7786
ZNF681	KHNYN	ZNF681	KHNYN	0.2033	-0.0294	-0.0295	-0.0348	0.7152
ZNF681	LRCH3	ZNF681	LRCH3	0.2013	-0.0130	-0.0130	-0.0070	0.8718
ZNF681	MBD2	ZNF681	MBD2	0.1731	-0.0130	-0.0130	-0.0070	0.8718
ZNF681	NBAS	ZNF681	NBAS	0.1773	-0.0130	-0.0130	-0.0071	0.8718
ZNF681	NEIL1	ZNF681	NEIL1	0.1936	-0.0130	-0.0130	-0.0067	0.8718
ZNF681	RETN	ZNF681	RETN	0.1846	-0.0130	-0.0130	-0.0070	0.8718
ZNF681	RNF219	ZNF681	RNF219	0.1613	-0.0185	-0.0185	-0.0134	0.8191
ZNF681	SAMD9L	ZNF681	SAMD9L	0.1665	-0.0185	-0.0185	-0.0143	0.8189
ZNF681	TYROBP	ZNF681	TYROBP	0.1911	-0.0184	-0.0185	-0.0139	0.8193
ZNF681	ZNF33B	ZNF681	ZNF33B	0.1950	-0.0227	-0.0227	-0.0201	0.7787
ZNF683	CHST2	ZNF683	CHST2	0.1865	-0.0065	-0.0065	-0.0060	0.9363
ZNF683	ECE2	ZNF683	ECE2	0.1949	-0.0065	-0.0065	-0.0065	0.9363
ZNF683	GTF2I	ZNF683	GTF2I	0.1808	-0.0091	-0.0092	-0.0125	0.9099
ZNF683	MAPK1	ZNF683	MAPK1	0.1851	-0.0065	-0.0065	-0.0061	0.9363
ZNF683	MORF4L2	ZNF683	MORF4L2	0.1494	-0.0252	-0.0252	-0.0900	0.7549
ZNF683	PLAUR	ZNF683	PLAUR	0.1592	-0.0091	-0.0092	-0.0131	0.9098
ZNF683	RDH14	ZNF683	RDH14	0.1932	-0.0198	-0.0199	-0.0587	0.8059
ZNF683	TFDP2	ZNF683	TFDP2	0.1884	-0.0065	-0.0065	-0.0060	0.9363
ZNF683	TKTL1	ZNF683	TKTL1	0.1811	-0.0092	-0.0092	-0.0119	0.9097
ZNF683	TLE3	ZNF683	TLE3	0.1958	-0.0091	-0.0092	-0.0122	0.9098
ZNF683	ZNF37A	ZNF683	ZNF37A	0.1867	-0.0065	-0.0065	-0.0062	0.9363
ZNF691	CLIC3	ZNF691	CLIC3	0.1615	-0.0160	-0.0161	-0.0402	0.8425
ZNF691	EGR1	ZNF691	EGR1	0.1913	-0.0091	-0.0092	-0.0132	0.9097
ZNF691	ERCC4	ZNF691	ERCC4	0.1744	-0.0065	-0.0065	-0.0062	0.9363
ZNF691	FAM229B	ZNF691	FAM229B	0.2077	-0.0065	-0.0065	-0.0071	0.9363
ZNF691	MAFG	ZNF691	MAFG	0.1729	-0.0065	-0.0065	-0.0061	0.9363
ZNF691	MRPS31	ZNF691	MRPS31	0.2041	-0.0220	-0.0221	-0.0732	0.7848
